condidatId,diplome,interview,Age,experience,accepted
0995_01,True,0,46,False,True
0997_01,False,2,27,False,False
0998_01,False,2,56,False,True
1000_01,False,3,18,False,False
1001_01,True,2,15,False,False
1002_01,False,0,3,False,True
1002_02,False,2,42,False,False
1002_03,True,2,1,False,True
1004_01,True,0,56,,True
1005_01,False,2,20,False,False
1006_01,False,2,21,False,False
1006_02,True,2,5,False,True
1006_03,False,2,12,False,True
1008_01,True,0,39,False,True
1008_02,True,2,60,False,True
1011_01,False,2,31,False,False
1011_02,True,2,58,False,False
1012_01,True,2,19,False,True
1013_01,True,2,29,False,False
1014_01,True,2,19,False,True
1015_01,False,2,44,,False
1017_01,False,2,20,False,False
1018_01,True,2,18,False,True
1019_01,False,3,36,False,True
1020_01,True,2,25,False,True
1022_01,False,2,15,,False
1024_01,False,0,18,False,False
1024_02,True,2,0,False,True
1024_03,False,0,54,False,False
1024_04,False,0,0,False,False
1025_01,False,2,20,False,False
1026_01,True,2,21,False,False
1027_01,False,2,8,False,True
1027_02,False,2,46,False,False
1027_03,False,2,31,False,False
1027_04,False,0,3,False,True
1029_01,True,2,30,False,True
1030_01,False,2,23,False,False
1031_01,False,2,14,False,False
1032_01,True,1,25,False,False
1033_01,True,2,61,False,True
1034_01,False,2,31,False,False
1035_01,False,0,13,False,True
1036_01,True,1,24,False,True
1038_01,False,2,47,False,False
1040_01,False,1,15,False,True
1041_01,True,2,46,False,True
1043_01,False,2,49,False,False
1045_01,False,2,37,False,False
1045_02,False,2,44,False,False
1046_01,False,2,16,False,False
1047_01,True,2,58,False,True
1048_01,False,2,20,False,True
1049_01,True,0,36,False,True
1049_02,True,2,31,False,True
1051_01,False,2,21,False,False
1052_01,False,0,22,False,False
1053_01,False,1,27,False,False
1054_01,False,2,58,False,True
1056_01,True,2,38,False,True
1056_02,True,0,30,False,True
1057_01,True,0,20,False,True
1058_01,False,2,19,False,False
1060_01,False,2,57,False,False
1062_01,False,2,26,False,False
1063_01,False,2,38,False,True
1063_02,True,2,15,False,True
1065_01,True,2,,,True
1066_01,True,2,35,False,True
1068_01,True,1,38,False,False
1071_01,False,2,35,False,False
1075_01,True,2,14,False,True
1075_02,True,2,27,False,True
1076_01,True,2,25,False,False
1077_01,,2,37,False,False
1078_01,False,0,25,False,False
1079_01,False,0,41,False,False
1080_01,False,2,50,False,False
1082_01,False,2,33,False,False
1083_01,True,2,27,False,True
1083_02,True,2,23,False,True
1083_03,False,2,18,False,True
1084_01,False,2,31,False,False
1085_01,,2,54,,False
1086_01,True,2,0,False,True
1086_02,False,2,11,False,False
1086_03,True,2,4,False,False
1086_04,False,3,19,False,True
1086_05,False,2,7,False,True
1088_01,True,1,20,False,False
1089_01,True,0,33,False,True
1089_02,False,2,26,False,False
1091_01,True,2,35,False,True
1093_01,False,2,23,False,True
1094_01,False,2,60,,False
1095_01,True,2,34,False,True
1096_01,False,2,,False,False
1097_01,True,2,42,False,True
1099_01,False,1,22,False,False
1100_01,False,2,18,False,False
1100_02,False,2,5,False,True
1100_03,False,2,18,False,False
1100_04,False,2,29,False,False
1102_01,,1,39,False,False
1105_01,False,2,17,False,False
1108_01,False,2,58,False,False
1108_02,True,2,5,False,True
1110_01,False,2,23,False,False
1110_02,False,0,26,False,True
1112_01,False,0,40,False,True
1113_01,False,2,20,False,True
1114_01,False,2,38,True,False
1114_02,False,2,31,False,False
1115_01,True,2,34,False,True
1116_01,False,2,9,False,True
1116_02,,2,36,False,True
1116_03,True,2,26,False,True
1117_01,False,2,18,False,False
1121_01,False,1,55,,True
1123_01,False,2,28,False,False
1127_01,True,0,18,False,True
1129_01,False,2,28,False,False
1130_01,True,2,23,False,False
1130_02,False,0,20,False,True
1132_01,True,2,22,False,False
1133_01,False,2,27,False,True
1134_01,True,0,13,False,True
1136_01,False,2,32,False,True
1140_01,False,2,53,False,True
1140_02,True,2,34,False,True
1140_03,True,0,42,False,True
1141_01,True,2,19,False,True
1142_01,False,2,54,False,True
1144_01,False,2,12,False,True
1144_02,False,2,35,False,False
1144_03,False,2,55,False,False
1146_01,False,0,26,,False
1147_01,True,2,49,False,True
1148_01,True,0,22,False,True
1148_02,False,0,,False,False
1148_03,False,2,30,False,False
1148_04,False,0,39,False,True
1148_05,True,3,14,False,True
1148_06,True,2,29,False,True
1148_07,False,0,34,False,False
1149_01,False,0,8,False,True
1149_02,False,2,7,False,False
1149_03,True,2,3,False,False
1149_04,False,2,0,False,False
1149_05,False,0,10,False,False
1150_01,True,0,16,,False
1152_01,False,2,41,False,False
1153_01,True,2,18,False,True
1154_01,True,2,25,False,True
1154_02,True,2,32,False,True
1154_03,True,0,26,False,True
1155_01,False,2,26,False,False
1155_02,True,2,18,False,True
1156_01,False,2,27,False,False
1156_02,True,2,26,False,True
1161_01,False,0,28,False,True
1161_02,False,0,19,False,False
1162_01,False,2,31,False,True
1163_01,False,0,35,False,True
1165_01,False,0,46,False,False
1165_02,False,2,37,False,False
1165_03,True,2,29,False,True
1165_04,True,2,17,False,True
1166_01,False,0,30,False,False
1167_01,True,2,28,False,True
1168_01,False,2,16,False,False
1169_01,,2,40,False,False
1170_01,False,2,23,False,False
1173_01,False,1,24,,True
1174_01,True,2,36,False,True
1175_01,True,2,34,False,True
1177_01,True,2,59,False,True
1178_01,False,2,20,False,False
1179_01,True,2,15,False,True
1180_01,False,2,19,False,False
1182_01,True,0,64,False,True
1182_02,False,2,24,False,True
1182_03,False,2,23,,True
1185_01,False,2,30,False,False
1186_01,False,2,0,False,True
1186_02,False,2,8,,False
1186_03,True,2,1,False,False
1186_04,False,2,48,False,True
1186_05,False,2,12,False,False
1187_01,False,2,30,False,False
1187_02,False,2,10,False,False
1187_03,False,2,11,False,False
1188_01,False,2,58,False,False
1190_01,False,2,52,False,True
1191_01,False,2,36,False,False
1192_01,False,2,32,False,False
1193_01,True,2,16,False,True
1193_02,True,0,25,False,True
1195_01,False,0,28,False,True
1197_01,False,0,32,True,False
1198_01,False,2,28,,True
1199_01,False,2,16,False,False
1203_01,False,0,50,True,False
1206_01,False,2,20,False,False
1208_01,False,2,23,False,False
1210_01,True,2,45,,True
1210_02,False,2,23,False,False
1211_01,True,1,53,False,False
1211_02,True,2,8,False,False
1211_03,True,2,6,False,True
1211_04,True,2,3,False,False
1211_05,False,0,13,False,True
1211_06,True,2,60,False,False
1211_07,False,0,1,False,True
1212_01,False,2,40,False,False
1213_01,False,2,51,False,True
1214_01,True,0,31,False,True
1215_01,True,2,28,False,True
1216_01,False,2,20,False,True
1218_01,False,2,14,False,False
1220_01,False,2,23,False,False
1221_01,False,2,4,False,False
1221_02,False,2,20,False,False
1222_01,False,2,75,False,False
1223_01,True,0,24,False,True
1225_01,False,2,18,False,True
1228_01,True,2,21,False,True
1228_02,False,2,59,False,True
1229_01,False,2,27,False,True
1230_01,False,2,38,False,False
1231_01,True,2,41,False,False
1232_01,True,2,36,False,True
1232_02,False,0,29,False,False
1233_01,True,1,22,False,True
1234_01,False,1,23,False,True
1235_01,False,2,32,False,True
1236_01,False,0,21,False,False
1238_01,False,2,26,False,True
1238_02,True,2,61,False,True
1239_01,False,1,30,False,True
1240_01,False,2,40,False,True
1242_01,False,0,37,False,True
1243_01,False,2,41,False,False
1243_02,False,2,32,False,False
1246_01,False,2,30,False,False
1248_01,False,1,27,False,True
1250_01,False,2,22,False,False
1254_01,False,2,54,False,False
1254_02,False,2,27,False,False
1255_01,True,2,52,False,True
1255_02,True,2,15,False,True
1256_01,False,2,27,False,False
1258_01,False,0,30,False,False
1259_01,False,2,19,False,False
1260_01,True,1,22,False,True
1261_01,False,0,43,False,False
1263_01,False,2,25,False,False
1264_01,False,2,51,False,False
1267_01,True,1,34,,True
1269_01,False,2,21,False,False
1271_01,True,1,21,False,False
1273_01,False,2,23,False,False
1274_01,False,0,38,False,False
1278_01,True,2,30,False,False
1279_01,True,0,31,False,True
1280_01,False,1,44,False,True
1281_01,True,2,14,False,False
1282_01,True,1,18,,False
1283_01,False,2,19,False,False
1284_01,True,3,,False,True
1285_01,False,0,36,False,False
1286_01,True,2,10,False,True
1287_01,True,2,1,False,True
1287_02,True,0,4,False,True
1287_03,False,2,21,False,False
1288_01,False,2,24,False,False
1289_01,False,2,8,False,False
1289_02,False,2,18,False,False
1291_01,False,2,33,False,False
1292_01,False,0,31,True,True
1292_02,False,2,43,False,True
1293_01,False,2,20,False,False
1294_01,True,2,28,False,True
1294_02,True,1,30,False,True
1294_03,False,2,28,True,False
1295_01,,2,19,False,False
1299_01,False,2,22,False,True
1300_01,False,0,27,False,False
1302_01,False,0,22,False,True
1304_01,True,0,2,False,True
1304_02,False,2,4,False,False
1304_03,False,2,10,False,False
1304_04,False,2,9,False,True
1304_05,True,2,37,False,False
1304_06,False,1,2,False,True
1306_01,False,2,44,False,True
1306_02,False,0,11,False,True
1307_01,True,2,22,False,False
1308_01,True,0,40,False,True
1308_02,False,0,30,False,False
1308_03,False,0,37,False,False
1308_04,True,0,26,False,True
1309_01,False,2,19,False,True
1310_01,False,2,57,False,False
1311_01,False,3,1,False,True
1311_02,False,2,17,False,False
1311_03,False,2,26,False,False
1312_01,True,0,21,False,True
1316_01,True,2,28,False,True
1316_02,False,0,36,False,False
1317_01,False,2,25,False,False
1322_01,True,2,40,False,True
1323_01,True,0,23,False,True
1324_01,True,0,2,False,False
1324_02,False,0,10,False,False
1324_03,True,2,43,False,True
1325_01,True,2,0,False,True
1325_02,False,2,24,False,False
1325_03,True,2,42,False,True
1326_01,False,2,30,False,False
1326_02,False,2,19,False,False
1328_01,True,2,26,False,False
1330_01,False,2,47,False,False
1330_02,False,2,28,False,True
1331_01,True,1,24,False,True
1332_01,False,2,29,False,False
1333_01,False,1,32,False,False
1335_01,True,2,44,False,False
1336_01,True,2,17,False,True
1337_01,,0,35,False,False
1340_01,True,2,23,False,False
1342_01,False,2,34,False,False
1345_01,False,2,25,False,False
1347_01,False,2,67,False,True
1348_01,False,2,22,False,False
1348_02,True,2,,False,True
1350_01,True,0,27,False,True
1350_02,False,2,14,False,False
1350_03,False,1,42,False,False
1350_04,True,1,19,False,False
1351_01,False,2,22,False,False
1352_01,False,2,31,False,False
1353_01,False,2,10,False,True
1353_02,False,2,39,False,False
1353_03,True,2,41,False,True
1353_04,False,2,0,False,True
1355_01,True,1,22,False,True
1356_01,False,2,21,False,False
1357_01,True,2,40,False,True
1360_01,False,2,25,False,True
1362_01,False,2,23,False,False
1365_01,False,0,33,False,False
1365_02,True,2,20,False,True
1366_01,True,0,40,False,True
1368_01,True,2,27,False,False
1370_01,False,2,21,False,False
1371_01,,2,25,False,False
1375_01,False,2,2,False,False
1375_02,False,2,19,False,False
1376_01,True,2,41,False,False
1377_01,False,2,43,False,True
1378_01,False,2,19,False,False
1378_02,False,2,22,False,True
1379_01,False,2,16,False,False
1380_01,False,0,42,False,False
1381_01,True,1,20,False,True
1382_01,False,3,35,False,False
1383_01,True,2,53,False,True
1384_01,False,2,17,False,False
1384_02,True,2,6,False,False
1384_03,False,2,22,False,True
1384_04,False,2,41,False,True
1384_05,False,3,19,False,True
1385_01,False,2,39,False,False
1386_01,True,2,23,False,True
1387_01,False,2,31,False,False
1389_01,True,0,38,False,True
1390_01,True,1,1,False,True
1391_01,True,2,13,False,True
1391_02,False,2,21,False,False
1391_03,False,3,44,False,False
1393_01,False,2,36,False,False
1393_02,False,2,19,False,False
1395_01,False,2,7,False,True
1397_01,False,2,39,False,False
1398_01,False,2,28,False,True
1399_01,False,2,28,False,False
1400_01,True,0,14,False,True
1401_01,,2,18,False,False
1402_01,True,1,23,False,True
1402_02,True,0,33,False,True
1403_01,False,2,18,False,False
1404_01,False,2,47,False,False
1404_02,False,2,42,False,False
1406_01,False,2,17,False,False
1407_01,False,2,21,False,False
1407_02,False,1,17,False,True
1408_01,False,1,26,False,False
1410_01,False,2,23,False,False
1412_01,False,0,15,False,False
1413_01,True,1,18,False,False
1414_01,False,2,65,False,False
1415_01,False,0,33,False,True
1416_01,True,2,27,False,False
1417_01,False,2,41,False,False
1419_01,False,2,42,False,False
1420_01,True,2,,False,False
1421_01,False,2,37,False,False
1421_02,False,0,17,False,False
1423_01,True,2,24,False,True
1423_02,True,2,39,False,True
1423_03,True,0,59,False,True
1424_01,True,2,32,False,True
1424_02,False,0,29,False,False
1424_03,False,2,8,False,True
1424_04,False,0,28,False,True
1424_05,True,2,35,False,True
1425_01,False,2,24,False,False
1425_02,True,2,1,False,True
1425_03,True,2,4,False,True
1426_01,True,0,28,False,True
1427_01,True,3,46,False,True
1427_02,False,2,67,False,False
1428_01,False,2,44,False,False
1430_01,False,2,14,False,False
1431_01,False,2,23,False,True
1433_01,True,2,51,False,False
1434_01,False,2,20,False,False
1434_02,False,2,0,False,True
1434_03,True,2,0,False,False
1435_01,False,3,23,False,False
1438_01,False,2,24,False,False
1439_01,False,2,41,False,False
1439_02,False,2,30,False,False
1440_01,False,2,27,False,False
1442_01,True,1,13,False,True
1443_01,True,2,16,False,True
1444_01,False,2,30,False,True
1445_01,False,1,8,False,True
1447_01,False,2,59,False,False
1450_01,True,0,43,False,True
1450_02,False,0,30,False,False
1451_01,False,0,46,False,False
1451_02,True,2,39,False,True
1452_01,False,2,21,False,False
1452_02,True,2,70,False,True
1452_03,False,0,34,False,False
1452_04,False,2,33,False,False
1452_05,True,0,44,False,True
1453_01,,0,16,,False
1453_02,False,2,63,False,True
1454_01,False,2,37,False,False
1455_01,True,0,29,False,True
1455_02,False,2,29,False,True
1455_03,True,0,22,False,True
1455_04,False,2,26,False,True
1455_05,False,0,76,False,False
1457_01,False,2,61,False,False
1458_01,False,2,46,False,False
1460_01,False,3,19,False,True
1460_02,True,1,13,False,True
1461_01,True,2,,False,False
1462_01,True,2,30,False,True
1463_01,False,1,23,False,False
1465_01,False,1,63,False,False
1467_01,False,2,21,False,False
1474_01,True,2,32,False,True
1478_01,False,2,33,False,False
1478_02,False,1,39,False,False
1479_01,True,2,49,False,True
1481_01,False,2,27,False,False
1484_01,,2,16,False,False
1485_01,True,2,38,False,True
1488_01,True,2,42,False,True
1489_01,False,2,19,False,False
1490_01,False,0,26,False,False
1491_01,False,0,32,False,True
1491_02,False,2,56,False,False
1491_03,False,2,0,False,True
1493_01,False,2,38,False,False
1498_01,False,2,30,False,False
1499_01,False,2,21,False,False
1500_01,False,2,11,False,False
1500_02,False,2,3,False,False
1500_03,False,0,17,False,True
1500_04,,0,35,False,True
1500_05,False,0,17,False,False
1500_06,True,2,0,False,True
1500_07,True,2,46,False,True
1501_01,False,2,63,False,False
1503_01,False,2,35,False,False
1503_02,False,2,61,False,False
1506_01,False,3,19,False,True
1507_01,False,2,43,False,True
1507_02,False,2,14,False,False
1507_03,False,2,78,False,False
1507_04,False,2,21,False,False
1509_01,False,2,32,,False
1510_01,False,2,31,False,False
1511_01,False,2,40,False,True
1511_02,True,2,13,False,True
1511_03,False,2,36,False,False
1511_04,False,0,31,False,False
1515_01,False,2,18,False,False
1520_01,True,2,40,False,True
1521_01,True,2,28,False,True
1523_01,True,0,41,False,True
1523_02,True,2,35,False,True
1524_01,True,2,14,False,True
1525_01,False,2,20,False,True
1526_01,False,0,23,False,False
1527_01,True,0,22,False,True
1527_02,False,2,25,False,True
1528_01,False,0,18,False,True
1529_01,False,1,25,True,True
1529_02,False,2,30,False,True
1531_01,False,2,46,False,False
1532_01,False,2,27,False,False
1533_01,False,2,53,False,False
1536_01,True,2,21,False,True
1539_01,,0,32,False,True
1540_01,False,2,32,False,False
1540_02,False,2,33,True,True
1540_03,False,2,26,False,False
1541_01,False,2,47,False,True
1542_01,False,2,13,False,False
1543_01,True,0,34,False,True
1544_01,False,2,21,False,False
1545_01,False,2,20,False,True
1547_01,False,2,21,False,False
1548_01,True,0,51,,True
1548_02,True,2,18,False,True
1550_01,False,2,26,False,False
1550_02,False,0,53,True,False
1551_01,False,2,30,False,True
1552_01,True,2,37,False,False
1555_01,False,2,45,False,False
1558_01,False,2,62,False,False
1560_01,False,2,38,False,False
1561_01,False,0,24,False,False
1562_01,False,2,18,False,False
1564_01,True,2,23,False,False
1565_01,False,1,16,False,False
1567_01,True,2,37,False,True
1568_01,False,2,22,False,False
1568_02,True,1,18,False,True
1569_01,True,2,25,False,True
1572_01,False,2,26,,False
1572_02,False,2,25,False,False
1573_01,False,2,55,False,False
1576_01,False,2,28,False,False
1577_01,False,3,23,False,True
1578_01,False,2,22,False,False
1579_01,False,0,26,False,True
1580_01,False,2,13,False,False
1580_02,False,2,18,False,False
1581_01,True,2,38,False,True
1581_02,True,2,28,False,True
1584_01,False,2,57,False,False
1584_02,True,2,0,False,False
1585_01,True,2,18,False,True
1588_01,True,2,25,False,True
1588_02,False,0,35,False,True
1590_01,False,2,37,False,True
1590_02,False,0,33,False,False
1592_01,False,2,35,False,True
1592_02,False,0,47,False,True
1593_01,False,2,23,False,False
1594_01,False,2,,False,True
1595_01,False,0,27,False,True
1596_01,True,2,23,False,True
1597_01,True,2,31,False,True
1599_01,True,2,19,False,True
1599_02,True,0,53,False,True
1601_01,False,2,37,False,False
1602_01,False,2,18,False,False
1603_01,False,2,42,False,False
1603_02,True,2,7,False,True
1603_03,False,0,7,False,True
1604_01,False,2,24,False,False
1606_01,False,2,20,False,True
1608_01,False,2,24,False,False
1611_01,False,2,42,False,True
1612_01,False,2,49,False,True
1612_02,True,2,47,False,True
1613_01,False,0,16,False,False
1614_01,False,2,26,True,False
1615_01,False,2,24,False,False
1615_02,True,2,38,False,True
1615_03,False,2,0,False,True
1617_01,False,1,37,False,False
1619_01,True,2,39,False,True
1621_01,False,0,25,False,True
1621_02,False,1,25,False,False
1622_01,True,2,35,False,True
1624_01,True,1,0,False,True
1624_02,False,0,46,False,True
1624_03,,2,4,False,True
1625_01,True,0,19,False,True
1625_02,False,2,29,False,False
1626_01,False,2,19,False,False
1628_01,True,2,47,False,True
1630_01,True,1,1,False,True
1630_02,True,2,4,False,False
1630_03,False,2,37,False,False
1631_01,False,2,61,False,False
1632_01,True,2,32,False,True
1633_01,True,2,4,False,True
1633_02,True,2,16,False,True
1634_01,True,0,25,False,False
1635_01,False,2,22,False,False
1636_01,False,2,41,False,False
1637_01,True,2,25,False,True
1638_01,False,2,19,False,False
1640_01,False,2,21,False,True
1644_01,False,0,14,False,False
1645_01,True,0,18,False,False
1646_01,False,2,34,False,True
1647_01,False,2,33,False,False
1649_01,True,0,14,False,False
1650_01,True,0,28,False,True
1651_01,True,1,43,False,False
1651_02,False,0,3,False,True
1651_03,True,1,0,False,True
1653_01,False,3,47,False,False
1655_01,False,2,28,False,False
1655_02,False,2,40,False,True
1656_01,False,2,17,False,False
1657_01,False,2,21,False,False
1658_01,False,2,,False,True
1659_01,False,2,41,False,False
1660_01,,2,20,False,False
1661_01,False,2,56,False,False
1661_02,False,2,57,False,False
1661_03,True,2,48,False,True
1661_04,False,2,37,False,False
1662_01,False,1,20,False,False
1663_01,True,1,36,False,True
1666_01,False,2,38,False,True
1668_01,False,2,22,False,False
1669_01,False,2,31,False,False
1669_02,True,2,0,False,True
1669_03,False,0,21,False,False
1670_01,False,2,49,False,False
1670_02,True,2,44,False,False
1671_01,False,0,,False,False
1672_01,False,2,29,False,False
1673_01,False,0,16,False,False
1674_01,True,1,20,False,False
1676_01,True,2,26,False,False
1677_01,False,2,19,False,False
1681_01,False,2,34,False,False
1682_01,True,2,38,False,True
1685_01,False,0,51,False,False
1685_02,False,0,7,False,False
1685_03,True,2,3,False,True
1687_01,False,2,26,True,False
1688_01,False,2,27,False,False
1688_02,True,2,7,False,False
1688_03,True,2,19,False,True
1690_01,False,2,28,False,False
1691_01,False,2,27,False,False
1694_01,True,1,31,False,True
1695_01,False,2,26,False,False
1696_01,False,2,43,False,False
1697_01,False,2,23,,False
1698_01,True,1,14,False,True
1699_01,False,0,47,False,True
1700_01,True,2,17,False,True
1700_02,False,2,64,False,False
1704_01,False,2,13,False,False
1704_02,False,0,18,False,True
1705_01,False,2,29,True,False
1708_01,False,1,70,False,False
1709_01,False,2,23,False,False
1709_02,False,2,23,False,True
1709_03,False,2,35,False,False
1709_04,False,2,17,False,False
1709_05,True,2,26,False,True
1709_06,False,2,15,False,False
1709_07,False,2,19,False,False
1710_01,True,1,20,False,True
1711_01,,2,51,False,False
1712_01,,2,17,False,False
1712_02,False,2,27,False,False
1713_01,False,2,43,False,False
1714_01,False,2,5,False,False
1715_01,True,2,17,False,False
1717_01,False,2,40,False,True
1717_02,False,2,38,False,False
1718_01,True,2,20,False,True
1719_01,True,2,13,False,False
1721_01,False,2,15,False,False
1723_01,False,2,15,,False
1724_01,False,0,59,False,True
1725_01,False,2,24,False,False
1727_01,True,3,,False,True
1727_02,False,0,52,False,False
1728_01,False,2,38,False,False
1729_01,False,2,26,False,True
1730_01,False,0,17,False,True
1731_01,True,1,17,False,True
1731_02,False,0,20,False,True
1733_01,False,2,15,False,False
1734_01,True,2,30,False,True
1736_01,True,1,22,False,False
1738_01,False,2,18,False,False
1738_02,True,0,22,False,True
1739_01,True,1,20,False,True
1740_01,False,2,22,False,False
1742_01,False,1,34,True,False
1745_01,False,2,28,False,False
1746_01,True,2,50,False,True
1747_01,False,0,19,False,True
1748_01,False,2,21,False,False
1748_02,False,2,0,False,False
1748_03,False,2,4,False,True
1749_01,True,1,59,False,False
1752_01,False,0,15,False,True
1753_01,True,2,24,False,True
1755_01,True,2,26,False,False
1757_01,False,2,67,False,False
1758_01,False,2,55,False,False
1760_01,False,2,50,False,False
1761_01,False,0,23,False,False
1762_01,False,1,21,False,True
1762_02,False,3,15,False,False
1763_01,False,2,41,False,True
1764_01,True,2,59,False,True
1764_02,False,2,18,False,False
1766_01,False,0,21,False,False
1767_01,True,0,14,False,True
1767_02,False,2,50,False,True
1767_03,False,2,32,False,True
1767_04,True,2,46,False,True
1768_01,False,2,,False,False
1769_01,True,2,58,False,True
1770_01,True,0,15,False,True
1771_01,False,2,35,False,True
1772_01,False,2,30,False,False
1774_01,True,2,30,False,True
1775_01,False,2,43,False,True
1776_01,False,2,21,False,False
1778_01,True,1,15,False,False
1779_01,False,0,37,False,True
1781_01,False,0,28,False,True
1782_01,True,2,28,False,False
1782_02,False,2,40,,False
1783_01,False,0,42,False,False
1783_02,True,1,21,False,False
1785_01,True,0,31,False,False
1786_01,False,2,51,False,False
1792_01,False,2,73,False,False
1796_01,True,2,26,,True
1797_01,True,0,33,False,True
1798_01,False,2,39,False,False
1799_01,False,2,19,,False
1800_01,False,0,12,False,True
1800_02,True,0,10,False,False
1800_03,True,2,0,False,False
1800_04,False,2,0,False,True
1800_05,True,2,1,False,True
1802_01,False,2,33,False,False
1803_01,False,0,23,False,False
1804_01,True,2,5,False,True
1805_01,True,2,24,False,True
1806_01,False,2,26,False,False
1807_01,False,0,30,False,False
1808_01,False,2,33,False,False
1810_01,False,2,56,False,False
1811_01,True,1,25,False,True
1811_02,False,2,,,False
1812_01,False,2,25,False,True
1813_01,False,0,18,False,False
1816_01,False,2,60,True,True
1816_02,False,2,41,False,True
1817_01,False,1,16,False,False
1818_01,True,2,17,False,True
1821_01,False,2,26,False,False
1822_01,False,2,31,False,True
1823_01,False,2,67,False,True
1826_01,False,0,16,False,False
1827_01,False,0,24,False,False
1828_01,False,3,19,False,True
1829_01,False,0,48,False,True
1829_02,False,2,30,False,True
1829_03,False,2,22,False,True
1829_04,False,2,28,True,True
1829_05,True,0,23,False,True
1829_06,False,2,29,False,False
1831_01,True,2,22,False,False
1833_01,False,0,48,False,False
1834_01,False,3,26,False,True
1836_01,False,2,23,False,True
1841_01,False,2,55,False,False
1843_01,False,2,46,False,False
1844_01,False,1,38,False,False
1844_02,True,2,2,False,True
1844_03,True,2,3,False,True
1846_01,False,2,20,False,False
1847_01,False,2,65,False,False
1848_01,False,2,,False,False
1849_01,False,2,25,False,False
1850_01,False,1,54,False,False
1850_02,False,0,25,False,False
1853_01,True,2,14,False,True
1854_01,False,0,53,False,True
1855_01,True,2,0,False,True
1855_02,False,2,39,False,False
1856_01,False,2,22,False,True
1857_01,False,0,31,False,False
1859_01,True,3,24,False,True
1860_01,False,2,35,True,False
1860_02,False,0,35,False,False
1861_01,True,2,32,False,True
1861_02,False,2,61,False,False
1863_01,False,0,58,False,True
1864_01,False,2,26,False,False
1865_01,True,2,4,,False
1865_02,False,2,1,False,False
1865_03,False,2,8,False,True
1865_04,False,2,7,False,False
1865_05,,2,25,False,False
1865_06,False,2,6,False,False
1866_01,False,2,29,False,False
1868_01,True,2,64,False,True
1871_01,False,2,31,,True
1872_01,True,2,25,False,False
1873_01,True,2,30,False,True
1874_01,True,2,0,False,False
1874_02,,1,29,False,False
1877_01,False,2,37,False,False
1878_01,False,2,49,False,False
1879_01,False,2,36,False,False
1880_01,False,0,20,False,False
1881_01,False,2,20,False,True
1882_01,,0,18,False,True
1882_02,True,0,17,False,True
1884_01,True,2,48,False,False
1886_01,False,2,26,False,False
1887_01,False,2,35,False,False
1888_01,False,2,30,False,True
1889_01,False,2,22,False,False
1889_02,True,2,5,False,False
1890_01,True,0,43,False,False
1891_01,True,2,52,False,False
1892_01,False,2,50,False,True
1892_02,False,2,29,False,True
1892_03,False,0,19,False,False
1897_01,False,0,39,False,True
1897_02,False,2,38,False,True
1898_01,True,0,21,False,False
1899_01,False,1,25,False,False
1901_01,True,0,42,False,True
1901_02,True,0,36,False,True
1902_01,False,2,19,False,False
1903_01,True,2,42,False,False
1905_01,False,0,40,False,False
1906_01,True,2,14,False,False
1907_01,False,2,50,False,False
1908_01,False,2,18,False,False
1911_01,False,2,46,False,False
1915_01,False,2,,False,False
1916_01,True,2,15,False,True
1916_02,False,0,22,False,False
1918_01,True,2,0,False,False
1918_02,True,2,52,False,True
1918_03,False,2,38,False,True
1920_01,False,2,46,False,False
1922_01,True,0,23,False,False
1923_01,False,2,63,False,True
1923_02,True,0,24,False,True
1925_01,True,2,50,False,False
1926_01,True,2,20,False,False
1927_01,False,2,55,False,False
1928_01,False,1,21,False,True
1931_01,True,0,56,False,True
1933_01,False,2,45,False,True
1935_01,True,0,18,False,False
1937_01,False,2,47,False,False
1938_01,False,2,36,False,True
1939_01,False,2,57,True,False
1939_02,False,2,13,False,False
1940_01,False,2,27,False,False
1941_01,False,2,20,False,False
1942_01,False,2,47,False,False
1945_01,False,2,15,False,False
1946_01,False,2,34,False,False
1947_01,False,2,21,False,False
1950_01,False,2,51,False,False
1952_01,False,2,23,False,False
1953_01,False,2,58,False,False
1956_01,False,2,37,False,False
1956_02,False,1,44,,True
1957_01,True,2,25,False,False
1959_01,True,2,15,False,True
1959_02,False,2,40,False,False
1959_03,False,0,29,False,True
1960_01,True,2,36,False,True
1960_02,False,1,21,False,True
1961_01,False,2,35,False,True
1962_01,False,2,24,False,False
1962_02,False,0,2,False,False
1962_03,True,2,0,False,True
1963_01,False,2,43,False,False
1964_01,False,2,63,False,False
1967_01,True,2,30,,True
1968_01,True,1,38,False,True
1969_01,False,0,27,False,True
1971_01,False,1,54,False,False
1973_01,True,0,39,False,True
1974_01,False,2,41,False,False
1975_01,False,2,22,False,False
1976_01,False,0,23,False,True
1976_02,False,2,34,False,True
1976_03,True,0,26,True,True
1976_04,False,2,39,False,False
1976_05,True,0,15,False,True
1976_06,True,2,64,False,True
1976_07,True,2,25,False,True
1977_01,True,2,35,False,True
1978_01,True,2,19,False,True
1979_01,False,2,26,False,False
1980_01,True,2,3,False,True
1980_02,False,2,29,False,False
1980_03,True,2,44,False,True
1981_01,False,2,27,False,False
1983_01,False,1,17,False,False
1984_01,False,0,37,False,True
1985_01,True,0,19,False,True
1988_01,True,2,44,False,False
1991_01,False,0,22,,False
1991_02,False,2,22,False,True
1992_01,True,2,21,False,True
1993_01,False,2,31,False,False
1994_01,False,2,17,False,True
